,Year,Country Name,Country Code,Life Expectancy at birth (total years),"Mortality rate, infant (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)","Mortality rate, under-5 (per 1,000 live births)",Weighted World Death
1116,2017,Uzbekistan,UZB,0.8449820576407321,0.16722408026755853,0.20353982300884954,0.1289332310053722,-0.6158184959424224
1117,2018,Uzbekistan,UZB,0.8471718049464911,0.157190635451505,0.1902654867256637,0.12125863392171911,-0.5230404618203865
1118,2019,Uzbekistan,UZB,0.8489709486787905,0.14827201783723523,0.17920353982300882,0.11358403683806599,-0.43951985381697034
1119,2020,Uzbekistan,UZB,0.85077009241109,0.13935340022296544,0.16814159292035397,0.1066768994627782,-0.3590690846470156
1120,2016,Vanuatu,VUT,0.8288016005219603,0.2586399108138238,0.25884955752212385,0.21181887950882577,-1.312302411707362
1121,2017,Vanuatu,VUT,0.8305889077823366,0.2530657748049052,0.25442477876106195,0.20644666155026858,-1.264603624311734
1122,2018,Vanuatu,VUT,0.832376215042713,0.2474916387959866,0.24557522123893802,0.20184190330007673,-1.2067003394663813
1123,2019,Vanuatu,VUT,0.8341635223030895,0.2408026755852843,0.2411504424778761,0.19646968534151957,-1.156771897667186
1124,2020,Vanuatu,VUT,0.8359508295634657,0.23522853957636566,0.23230088495575218,0.19109746738296238,-1.0957987739883719
1125,2016,"Venezuela, RB",VEN,0.857019749586446,0.23522853957636566,0.32300884955752207,0.1857252494244052,-1.3253648759364722
1126,2017,"Venezuela, RB",VEN,0.8551377505506853,0.23522853957636566,0.32522123893805305,0.1857252494244052,-1.3338840431138257
1127,2018,"Venezuela, RB",VEN,0.8537410468637687,0.23522853957636566,0.32300884955752207,0.1857252494244052,-1.3286435786591495
1128,2019,"Venezuela, RB",VEN,0.8529835126606952,0.23522853957636566,0.32300884955752207,0.1857252494244052,-1.329401112862223
1129,2020,"Venezuela, RB",VEN,0.8519063937157,0.23522853957636566,0.32300884955752207,0.1857252494244052,-1.3304782318072181
1130,2016,Vietnam,VNM,0.8897712673974493,0.19286510590858416,0.2411504424778761,0.16577129700690713,-0.8824954598809759
1131,2017,Vietnam,VNM,0.8905879839601378,0.19063545150501673,0.23672566371681414,0.16423637759017648,-0.8578054205610439
1132,2018,Vietnam,VNM,0.8914875558262875,0.189520624303233,0.23230088495575218,0.1634689178818112,-0.8383320191746798
1133,2019,Vietnam,VNM,0.8924699829958985,0.18840579710144925,0.22566371681415925,0.16193399846508058,-0.8090687555098001
1134,2020,Vietnam,VNM,0.8934109825137787,0.18617614269788182,0.22123893805309733,0.16039907904834994,-0.7842544332346767
1135,2016,West Bank and Gaza,PSE,0.8710341323433046,0.17837235228539575,0.25442477876106195,0.1427475057559478,-0.819974931534464
1136,2017,West Bank and Gaza,PSE,0.872821439603681,0.17279821627647715,0.247787610619469,0.13891020721412126,-0.7717786536641654
1137,2018,West Bank and Gaza,PSE,0.8746560927517495,0.16833890746934224,0.2411504424778761,0.13430544896392937,-0.7226948454762807
1138,2019,West Bank and Gaza,PSE,0.876526255315587,0.16276477146042362,0.23451327433628316,0.13046815042210283,-0.6744157123025212
1139,2020,West Bank and Gaza,PSE,0.87818336138481,0.15830546265328874,0.22787610619469026,0.12663085188027629,-0.6285792900269433
1140,2016,World,WLD,0.854428821332137,0.3411371237458194,0.415929203539823,0.3169608595548733,-2.343476474998464
1141,2017,World,WLD,0.8568569050897406,0.3311036789297659,0.4048672566371681,0.3069838833461243,-2.2478877560657926
1142,2018,World,WLD,0.8590213234668191,0.32218506131549607,0.3960176991150442,0.29777436684574055,-2.1644993638922676
1143,2019,World,WLD,0.861069381143551,0.3132664437012263,0.3849557522123893,0.2893323100537222,-2.077660003110958
1144,2020,World,WLD,0.864141156362551,0.3054626532887402,0.37610619469026546,0.28089025326170375,-1.9986637473325408
1145,2016,"Yemen, Rep.",YEM,0.7822369199767897,0.5128205128205128,0.6238938053097345,0.4627782041442824,-3.9661983381705688
1146,2017,"Yemen, Rep.",YEM,0.7822250835048666,0.5117056856187291,0.6238938053097345,0.4620107444359171,-3.9609106814054638
1147,2018,"Yemen, Rep.",YEM,0.7823434482240968,0.5183946488294314,0.6238938053097345,0.47275518035303143,-4.017147986776095
1148,2019,"Yemen, Rep.",YEM,0.7826867059098644,0.5172798216276476,0.6238938053097345,0.4719877206446661,-4.011505235853298
1149,2020,"Yemen, Rep.",YEM,0.7825801776625575,0.5094760312151617,0.6216814159292036,0.4574059861857252,-3.931040077298278
1150,2016,Zambia,ZMB,0.739353382199679,0.5083612040133779,0.5575221238938053,0.5011511895625479,-3.9545401557586843
1151,2017,Zambia,ZMB,0.746206699443109,0.49386845039018945,0.5530973451327433,0.4957789716039907,-3.8839381231514625
1152,2018,Zambia,ZMB,0.7517343318311606,0.4894091415830546,0.5464601769911503,0.5019186492709132,-3.8741390793920525
1153,2019,Zambia,ZMB,0.756184845274217,0.47826086956521735,0.5398230088495575,0.49194167306216413,-3.7875726126535465
1154,2020,Zambia,ZMB,0.7667666511733991,0.46488294314381273,0.5309734513274336,0.4712202609363008,-3.6408006328417297
1155,2016,Zimbabwe,ZWE,0.7136682381267201,0.45484949832775917,0.6061946902654867,0.45049884881043745,-3.8166102245670084
1156,2017,Zimbabwe,ZWE,0.7197995305828457,0.44481605351170567,0.5973451327433628,0.4374520337682271,-3.711676109743562
1157,2018,Zimbabwe,ZWE,0.7243328993293634,0.4325529542920847,0.588495575221239,0.42056792018419026,-3.588531415655284
1158,2019,Zimbabwe,ZWE,0.7278246585466551,0.42474916387959866,0.579646017699115,0.41596316193399846,-3.5244643700458806
1159,2020,Zimbabwe,ZWE,0.7349975605320067,0.4225195094760312,0.5685840707964601,0.4136607828089025,-3.470436802045046
